cluster_id	cluster_size	sample	background	enrichment_pvalue_zbinom	enrichment_fdr_zbinom	log_fold_change	vdjdb	method	log10_pval	significant	label
12408	5	0	5	0.0224303410487936	0.1779213661279089	-9.717003890069288	False	dbscan	1.6491641210709838	False	no
12409	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12410	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12411	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12412	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12413	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12414	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12415	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12416	7	0	7	0.0069070491571576	0.05766269287211	-9.863131925722708	False	dbscan	2.160707446840898	False	no
12417	6	0	6	0.0123875889809663	0.1016183333492582	-9.796185136102435	False	dbscan	1.9070132094202503	False	no
12418	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12419	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12420	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12421	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12422	5	0	5	0.0224303410487936	0.1779213661279089	-9.717003890069288	False	dbscan	1.6491641210709838	False	no
12423	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12424	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12425	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12426	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12427	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12428	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12429	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12430	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12431	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12432	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12433	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
12434	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12435	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12436	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12437	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12438	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12439	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12440	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12441	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12442	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12443	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12444	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12445	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12446	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12447	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12448	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12449	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12450	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12451	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12452	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12453	5	1	4	0.1206037884628892	0.4681479822802023	-0.620093876648651	False	dbscan	0.9186390493591022	False	no
12454	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12455	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12456	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12457	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12458	5	0	5	0.0224303410487936	0.1779213661279089	-9.717003890069288	False	dbscan	1.6491641210709838	False	no
12459	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	True	dbscan	0.2807909211480187	False	vdjdb
12460	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12461	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12462	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12463	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12464	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12465	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12466	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12467	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12468	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12469	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12470	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12471	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12472	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12473	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12474	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12475	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12476	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12477	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12478	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12479	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12480	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12481	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12482	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12483	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12484	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12485	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12486	6	1	5	0.0650415791213188	0.3188691963873182	-0.7170038896349927	False	dbscan	1.1868089225373255	False	no
12487	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12488	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12489	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12490	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12491	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12492	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12493	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12494	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12495	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12496	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12497	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12498	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12499	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12500	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12501	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12502	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12503	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12504	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12505	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12506	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12507	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12508	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12509	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12510	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12511	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12512	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12513	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
12514	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12515	5	0	5	0.0224303410487936	0.1779213661279089	-9.717003890069288	False	dbscan	1.6491641210709838	False	no
12516	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12517	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12518	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12519	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12520	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12521	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12522	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12523	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12524	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12525	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12526	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
12527	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12528	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12529	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12530	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12531	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12532	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12533	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12534	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12535	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12536	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12537	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12538	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12539	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12540	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12541	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12542	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12543	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12544	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12545	5	1	4	0.1206037884628892	0.4681479822802023	-0.620093876648651	False	dbscan	0.9186390493591022	False	no
12546	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12547	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12548	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12549	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12550	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
12551	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12552	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12553	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12554	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12555	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12556	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12557	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12558	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12559	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12560	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12561	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12562	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12563	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12564	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12565	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12566	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12567	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12568	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12569	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12570	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12571	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12572	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12573	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
12574	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12575	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12576	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
12577	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12578	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12579	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12580	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12581	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12582	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12583	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12584	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12585	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12586	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12587	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12588	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12589	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12590	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12591	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12592	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12593	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12594	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12595	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12596	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12597	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12598	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12599	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12600	4	0	4	0.041154131588621	0.2792761137664801	-9.620093877082946	False	dbscan	1.3855865570618513	False	no
12601	6	1	5	0.0650415791213188	0.3188691963873182	-0.7170038896349927	False	dbscan	1.1868089225373255	False	no
12602	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12603	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12604	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12605	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12606	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12607	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12608	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12609	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
12610	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12611	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12612	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12613	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12614	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12615	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12616	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12617	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12618	6	0	6	0.0123875889809663	0.1016183333492582	-9.796185136102435	False	dbscan	1.9070132094202503	False	no
12619	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12620	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12621	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12622	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12623	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12624	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12625	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12626	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12627	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12628	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12629	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12630	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12631	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12632	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
12633	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12634	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12635	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12636	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12637	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12638	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12639	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12640	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12641	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
12642	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12643	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12644	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12645	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12646	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12647	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12648	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12649	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12650	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12651	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12652	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
12653	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
12654	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
12655	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
12656	3	0	3	0.0769944304202088	0.3230649467769755	-9.495155140510835	False	dbscan	1.1135406888771469	False	no
